Time_ms,Encoder_Angle,Commanded_Angle,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z
5040.000000,6.124374,6.084136,-0.098927,-0.842934,9.635646,-2.864526,-2.852795,146.665564
5050.000000,7.588040,7.588943,-0.173952,-0.923642,9.325289,3.976594,1.048158,145.031364
5060.000000,9.133553,9.082966,-0.097752,-1.113037,9.741965,-3.929326,0.051132,142.348496
5070.000000,10.493932,10.564081,-0.276426,-0.616821,9.942984,-5.547501,-0.484031,139.319166
5080.000000,11.843089,12.030184,0.086122,-0.778075,9.652397,-3.653024,2.323127,137.424811
5090.000000,13.279556,13.479192,0.177226,-1.181865,9.851300,-12.946474,-1.803809,135.084110
5100.000000,14.537001,14.909044,0.041703,-0.186394,9.234207,-9.117904,-6.471747,132.557858
5110.000000,16.032749,16.317711,-0.029984,-1.005989,10.004680,5.569154,-1.525624,131.049527
5120.000000,17.230348,17.703189,-0.178175,0.192176,9.700024,2.183751,1.684122,129.305550
5130.000000,18.486910,19.063509,-0.089239,-2.120382,10.044439,13.046767,-6.097165,130.761215
5140.000000,19.788712,20.396740,0.152456,-1.929371,9.921552,10.211570,1.566505,124.566302
5150.000000,21.024305,21.700985,-0.103127,-1.573651,9.867397,5.393084,-3.396020,119.734871
5160.000000,22.185082,22.974392,0.182778,-0.581554,9.606340,6.238848,0.555124,113.784533
5170.000000,23.267582,24.215152,-0.192089,-1.665030,10.183550,-2.882270,3.263027,112.584630
5180.000000,24.569712,25.421500,-0.053157,-0.746132,9.836723,-0.202292,0.566030,108.576508
5190.000000,25.570669,26.591723,0.348699,-0.886308,9.742245,2.467194,1.643449,105.286321
5200.000000,26.630046,27.724158,-0.122629,-1.248656,9.721207,5.733357,-7.956759,102.577003
5210.000000,27.654477,28.817195,-0.324110,-2.227278,9.658579,-3.715800,4.563496,99.058833
5220.000000,28.664496,29.869281,-0.066016,-1.879139,9.637099,-5.854925,-0.061659,94.480010
5230.000000,29.566239,30.878922,-0.239487,-1.883457,9.649532,-1.861868,5.157631,88.264907
5240.000000,30.458622,31.844682,-0.115043,-0.560387,9.962439,-1.015324,0.285469,83.458173
5250.000000,31.286415,32.765188,-0.101922,-0.643578,9.730174,6.375287,-1.566221,81.353179
5260.000000,32.145909,33.639134,0.216716,-0.684291,9.625478,-6.919274,2.861497,79.869258
5270.000000,32.890181,34.465277,0.170005,-0.792591,9.882871,0.174083,-2.373603,77.638237
5280.000000,33.748024,35.242442,-0.103114,-1.261225,9.887827,9.153561,5.638463,75.247720
5290.000000,34.417575,35.969526,0.261551,-2.459579,9.528771,5.822851,-7.876287,72.145175
5300.000000,35.182023,36.645496,0.097919,-3.001542,9.617809,-9.701807,7.813429,65.683975
5310.000000,35.863576,37.269390,0.058193,-2.497820,9.811488,1.963940,3.641653,57.126064
5320.000000,36.415224,37.840322,-0.087162,-1.848930,9.958960,3.302813,-5.449478,48.327077
5330.000000,36.842911,38.357481,0.141132,-2.366635,9.725975,3.226769,-4.680233,42.595571
5340.000000,37.350139,38.820132,-0.170688,-1.014715,9.811164,-0.443277,2.819104,36.232317
5350.000000,37.684758,39.227618,0.071820,-0.918801,9.592092,1.740397,-12.468847,32.435575
5360.000000,37.980343,39.579359,0.109968,-2.518470,9.669360,1.175879,0.940259,30.467495
5370.000000,38.358355,39.874856,0.088192,-2.304960,10.039685,-4.304655,0.087644,22.298732
5380.000000,38.523228,40.113688,-0.126801,-1.251855,10.000128,3.255748,1.605319,16.847590
5390.000000,38.633572,40.295516,-0.319052,-2.968439,9.947327,-2.297736,0.324500,13.380871
5400.000000,38.846054,40.420083,-0.150609,-2.557364,9.884033,2.816862,-11.978719,5.048988
5410.000000,38.948431,40.487210,-0.038693,-1.985195,9.392299,-9.082043,-7.412832,-2.549136
5420.000000,38.919722,40.496802,0.190966,-1.429141,9.948851,6.727891,-5.552158,-10.036511
5430.000000,38.831981,40.448847,-0.207801,-3.343107,9.868092,7.206202,2.510159,-13.283787
5440.000000,38.714160,40.343411,-0.207329,-2.918880,9.789504,0.029867,-6.988232,-23.475783
5450.000000,38.431765,40.180645,-0.063575,-1.054926,9.931152,-1.635301,1.054215,-31.504083
5460.000000,38.160065,39.960781,-0.340861,-1.363118,9.923257,-2.066036,-0.238143,-33.735130
5470.000000,37.761543,39.684130,-0.243386,-2.495748,9.584741,8.008484,-8.222104,-39.727388
5480.000000,37.315952,39.351085,-0.068865,-1.901114,9.783846,3.218843,0.826960,-45.669990
5490.000000,36.860451,38.962121,0.134567,-1.484298,9.757350,-5.228233,-0.653063,-50.147136
5500.000000,36.410074,38.517789,-0.117524,-0.808269,9.555626,-11.529191,-0.581046,-55.281385
5510.000000,35.812207,38.018721,0.278964,-1.304473,9.602435,6.095065,-9.286128,-59.470852
5520.000000,35.336592,37.465627,-0.139695,-1.394934,9.783433,-1.471550,-1.695177,-61.101205
5530.000000,34.729574,36.859292,0.062154,-0.850082,9.769439,8.132998,2.076149,-65.931449
5540.000000,34.072166,36.200578,-0.069219,-0.915039,9.688871,0.723810,-5.637393,-68.325164
5550.000000,33.223194,35.490421,0.000852,-1.050824,9.701335,-0.237175,1.860425,-69.651311
5560.000000,32.698517,34.729830,-0.313229,-1.066358,9.830974,0.278898,0.941497,-74.121200
5570.000000,31.974316,33.919886,0.202038,-1.944158,10.131493,-6.317862,0.384925,-77.251418
5580.000000,31.061259,33.061740,-0.065956,-1.474824,9.507809,12.116341,1.386249,-80.804667
5590.000000,30.340083,32.156611,0.215214,-1.373792,9.924884,-4.751058,1.389624,-86.570309
5600.000000,29.462581,31.205786,0.258274,-1.495194,9.893024,7.206699,-11.238050,-90.701290
5610.000000,28.503916,30.210616,0.353187,-1.533476,9.839193,-12.711257,3.486450,-94.191211
5620.000000,27.680565,29.172516,0.018215,-2.421803,9.784982,-1.400267,-1.690261,-99.158381
5630.000000,26.631786,28.092959,0.033880,-0.695993,9.633329,-8.298061,3.475172,-105.514045
5640.000000,25.492288,26.973481,-0.336723,-0.386107,10.142929,-1.839180,-0.892744,-108.820196
5650.000000,24.460057,25.815672,-0.058864,-1.309444,10.095693,3.395176,5.096286,-109.562378
5660.000000,23.237169,24.621177,-0.125027,-0.761088,9.886272,-8.976846,-0.811994,-112.653011
5670.000000,22.242636,23.391694,-0.071616,-0.784611,9.831084,5.567402,-3.995099,-114.648208
5680.000000,21.014773,22.128971,-0.125671,-0.881667,9.664722,9.794570,-3.188403,-116.442386
5690.000000,19.856174,20.834801,0.264725,-0.507401,10.162335,4.710753,-3.735820,-120.126731
5700.000000,18.754752,19.511024,0.016583,-2.351323,9.633331,-0.442144,-3.965154,-120.088805
5710.000000,17.528644,18.159520,0.287048,-0.996508,9.905251,5.204985,-0.973085,-127.225357
5720.000000,16.180699,16.782211,-0.263782,-2.450363,9.920270,1.869873,-1.522653,-129.067084
5730.000000,14.938234,15.381053,0.600796,-0.891839,9.986067,-2.155854,-4.671624,-136.360119
5740.000000,13.676155,13.958038,0.418472,-1.272977,9.917864,1.557444,-0.679180,-138.182107
5750.000000,12.153188,12.515188,0.111952,-2.324126,9.710831,-7.145012,-2.759998,-142.684401
5760.000000,10.775316,11.054553,0.050634,0.320622,10.049638,6.358834,-2.327732,-148.063963
5770.000000,9.337860,9.578209,0.130500,-2.776698,9.581942,-7.083431,6.668259,-147.044164
5780.000000,7.743600,8.088254,-0.123654,0.050877,10.067381,0.101765,5.581574,-155.110721
5790.000000,6.335640,6.586805,0.240330,0.430898,10.331423,0.479393,6.083444,-153.960907
5800.000000,4.771287,5.075996,-0.136900,-0.802952,9.709047,13.038196,4.827797,-154.144909
5810.000000,3.197332,3.557973,-0.240240,0.102673,10.016304,1.174309,-4.427022,-157.955170
5820.000000,1.598232,2.034895,0.051701,0.107535,9.939938,-8.038460,-13.017533,-155.990955
5830.000000,-0.011551,0.508925,-0.024551,1.903229,10.098021,-5.162290,-3.379145,-156.559495
5840.000000,-1.556142,-1.017769,0.021493,0.738106,9.639241,-2.389828,1.507260,-150.738025
5850.000000,-2.980093,-2.543016,0.099810,1.757578,9.883664,-9.479172,-2.757839,-150.437024
5860.000000,-4.587863,-4.064649,-0.031474,1.471569,10.014891,-3.899309,-7.629116,-144.282967
5870.000000,-5.900517,-5.580507,-0.222403,1.623892,9.564244,4.472417,11.638332,-140.130596
5880.000000,-7.230386,-7.088434,0.141918,1.429722,10.068065,4.131359,-8.135043,-135.457845
5890.000000,-8.731174,-8.586288,-0.011102,-0.353132,9.770608,-3.272865,-4.265038,-130.986667
5900.000000,-9.977008,-10.071940,0.101515,0.822583,10.094738,9.347789,-5.701595,-132.583161
5910.000000,-11.289430,-11.543280,0.022144,-0.044244,9.846874,0.944747,-3.559188,-131.463508
5920.000000,-12.691651,-12.998216,0.303306,-0.135390,9.928238,-6.878317,2.852347,-132.857094
5930.000000,-13.997122,-14.434681,0.310421,0.142573,9.731636,5.963996,-0.165851,-131.453283
5940.000000,-15.289365,-15.850634,0.050884,0.993015,9.695966,-3.262133,2.568708,-129.940429
5950.000000,-16.525683,-17.244061,0.118098,1.269345,9.817084,-2.122750,-4.666402,-127.213705
5960.000000,-17.954342,-18.612984,0.419207,0.749734,9.907347,-7.047701,-0.561805,-124.777628
5970.000000,-19.093872,-19.955457,0.139800,0.952762,9.672719,-1.076602,-2.476363,-123.296512
5980.000000,-20.456826,-21.269573,-0.101064,1.534251,9.501065,5.658778,4.969982,-120.228362
5990.000000,-21.562137,-22.553462,0.117811,1.056599,9.856002,6.649290,-3.756420,-116.883096
6000.000000,-22.719375,-23.805303,-0.100105,0.895402,9.938402,-7.692772,-6.210151,-113.853527
6010.000000,-23.758150,-25.023314,-0.176890,2.138792,9.599683,-6.464539,2.915519,-112.289722
6020.000000,-25.052863,-26.205766,0.169744,1.341617,9.895017,-4.163632,-15.703865,-104.480732
6030.000000,-25.973878,-27.350979,0.083512,0.698448,9.959066,1.140600,-3.301892,-101.511930
6040.000000,-27.064869,-28.457324,0.247382,0.628988,9.715235,2.862630,-0.065738,-99.903580
6050.000000,-28.013368,-29.523229,0.071197,0.441764,9.786447,0.139530,5.363191,-97.905014
6060.000000,-29.034408,-30.547181,0.187151,1.038167,9.790623,10.559548,4.524187,-96.754748
6070.000000,-30.017724,-31.527723,-0.004803,1.166214,9.722248,-3.922751,-8.673930,-94.109192
6080.000000,-30.871878,-32.463463,-0.071165,0.998444,9.879069,2.186494,-5.709864,-90.940116
6090.000000,-31.768600,-33.353070,-0.147255,1.725435,10.069583,-1.186138,-1.896951,-87.831022
6100.000000,-32.791421,-34.195281,0.015822,1.531765,9.990721,3.032707,-1.275148,-82.400568
6110.000000,-33.482690,-34.988898,0.254483,1.228115,10.130488,-7.470036,2.397195,-78.321109
6120.000000,-34.263181,-35.732795,-0.132610,1.858614,9.905707,1.628717,0.031956,-75.044161
6130.000000,-35.144398,-36.425913,-0.009218,2.677804,10.040428,4.915615,3.141220,-69.674884
6140.000000,-35.744447,-37.067267,-0.140222,2.484711,9.792533,4.304131,6.842389,-63.208671
6150.000000,-36.483967,-37.655948,0.269901,3.238522,9.483329,-4.234660,15.908611,-56.654557
6160.000000,-36.955216,-38.191117,-0.150229,3.549885,9.955750,-3.294048,-6.769845,-46.397737
6170.000000,-37.413947,-38.672014,-0.250745,1.186280,9.770459,-1.688219,0.980806,-37.374686
6180.000000,-37.653364,-39.097956,0.268624,0.724365,9.750568,4.462622,5.490998,-33.233500
6190.000000,-38.031608,-39.468338,0.141740,1.825971,9.483033,-7.238244,7.750159,-31.498371
6200.000000,-38.469698,-39.782634,-0.112927,3.438239,9.593466,-0.956221,-5.384823,-26.410062
6210.000000,-38.717738,-40.040396,-0.397918,1.697605,9.869670,0.726827,2.706317,-16.477612
6220.000000,-38.891829,-40.241258,0.271655,2.449769,9.634046,4.426665,1.498056,-11.608330
6230.000000,-38.995150,-40.384935,0.081990,3.346673,9.687819,4.552734,-0.208583,-5.395446
6240.000000,-39.059367,-40.471224,-0.115685,1.592726,9.873337,0.464808,2.522862,4.032354
6250.000000,-38.977158,-40.500000,-0.226849,2.476515,10.101502,14.173500,-8.998612,9.847160
6260.000000,-38.902401,-40.471224,-0.192820,2.085086,9.959699,2.042651,-7.508233,16.424161
6270.000000,-38.779822,-40.384935,0.046344,2.961099,9.388242,0.619267,-2.655275,22.281352
6280.000000,-38.567895,-40.241258,0.365191,1.203523,9.837396,0.085722,-1.183084,29.858511
6290.000000,-38.159158,-40.040396,0.054831,-0.094089,9.876787,-0.528449,0.190794,35.317079
6300.000000,-37.737666,-39.782634,0.173073,2.416613,9.801397,-6.099103,-5.329590,35.019016
6310.000000,-37.466765,-39.468338,0.002300,1.578922,9.872738,8.128586,-5.291449,40.768797
6320.000000,-37.134474,-39.097956,-0.175739,2.016454,9.849581,7.734820,-1.422792,45.897796
6330.000000,-36.627894,-38.672014,-0.104060,2.015310,9.469302,10.329531,-5.042096,51.621434
6340.000000,-36.100023,-38.191117,-0.264462,0.782354,9.753169,1.872345,-5.751530,58.331023
6350.000000,-35.515450,-37.655948,-0.107068,1.393113,10.132346,-2.754573,4.276140,58.708617
6360.000000,-34.850694,-37.067267,-0.142180,0.767852,9.997141,-12.176247,-2.555995,63.519099
6370.000000,-34.334260,-36.425913,0.035981,0.314252,9.823787,0.528055,-5.807162,64.303564
6380.000000,-33.603885,-35.732795,0.332706,1.587423,10.017883,14.933590,2.865295,66.537415
6390.000000,-32.979429,-34.988898,-0.262479,1.143524,9.790380,-4.101673,1.950405,70.436515
6400.000000,-32.250218,-34.195281,0.256283,0.632158,9.866156,-7.315242,-4.594712,74.355062
6410.000000,-31.538460,-33.353070,0.084364,3.474005,10.001817,0.910787,-0.481418,76.970799
6420.000000,-30.813022,-32.463463,0.204840,0.345823,9.641454,1.821246,-4.112707,85.474958
6430.000000,-29.958973,-31.527723,0.280509,1.284196,9.714524,0.034503,-0.600577,87.033135
6440.000000,-29.087436,-30.547181,0.017953,1.558855,10.047553,-5.316990,-0.647939,90.732946
6450.000000,-28.097851,-29.523229,-0.238090,2.159101,9.713129,0.551031,-0.784045,95.855440
6460.000000,-27.111927,-28.457324,0.024507,1.739286,9.920801,4.408277,-6.834782,100.869863
6470.000000,-26.197993,-27.350979,-0.399891,1.939981,9.441682,-2.032553,15.068121,105.260159
6480.000000,-25.035962,-26.205766,-0.076829,0.462802,9.731493,2.367811,1.889589,110.608960
6490.000000,-23.964785,-25.023314,0.284716,0.051939,9.822442,12.146034,3.345314,113.383632
6500.000000,-22.846871,-23.805303,-0.486997,3.143671,10.183921,1.112857,-1.054413,112.875768
6510.000000,-21.799476,-22.553462,-0.000222,0.801780,9.906519,5.706472,10.016711,122.958001
6520.000000,-20.464328,-21.269573,0.261973,0.167215,9.652201,-1.477847,-6.234064,124.106977
6530.000000,-19.375762,-19.955457,0.002069,1.643870,9.795497,1.033557,5.978767,124.319237
6540.000000,-17.966797,-18.612984,0.006005,1.881847,9.912468,-7.409089,-3.443977,128.620090
6550.000000,-16.679363,-17.244061,0.124721,2.538713,9.884857,12.571574,-10.971743,134.040270
6560.000000,-15.472514,-15.850634,0.296298,0.148849,9.755971,1.797890,-0.440811,141.986554
6570.000000,-13.964310,-14.434681,0.175634,1.643878,9.783779,6.021953,-10.373730,142.064902
6580.000000,-12.559412,-12.998216,-0.043133,0.960801,9.418691,-4.653419,2.533230,146.135586
6590.000000,-11.178622,-11.543280,-0.150525,1.360579,9.705618,-0.809804,-5.356107,148.565817
6600.000000,-9.579032,-10.071940,-0.309351,-1.080308,10.060488,-2.484532,3.491674,152.710615
6610.000000,-8.081426,-8.586288,0.003999,-0.063621,10.133151,-9.024863,8.109698,149.494628
6620.000000,-6.660361,-7.088434,0.050370,-1.610087,10.091650,-2.422562,0.403003,150.024435
6630.000000,-5.052788,-5.580507,0.018686,0.902572,9.941524,-4.849118,-2.134290,145.424533
6640.000000,-3.740856,-4.064649,-0.212436,0.819127,9.796613,1.504202,-6.651216,147.459405
6650.000000,-2.224161,-2.543016,-0.415071,-0.274364,9.664835,-4.186076,4.124899,150.878807
6660.000000,-0.730864,-1.017769,-0.047647,-0.474846,9.738300,1.333894,4.554907,150.380506
6670.000000,0.926895,0.508925,-0.002597,-1.473370,9.492195,0.094241,8.256502,149.858635
6680.000000,2.314107,2.034895,0.083325,0.533642,9.713483,-6.698109,-0.112336,145.814606
6690.000000,3.859080,3.557973,0.190504,0.001106,9.563187,-1.730243,-12.845324,146.776692
6700.000000,5.215305,5.075996,-0.075546,0.036485,9.691324,3.906343,13.211022,146.726371
6710.000000,6.746825,6.586805,0.003255,-0.145433,9.660019,1.103462,-3.721959,146.208223
6720.000000,8.149314,8.088254,0.129268,-1.671262,9.792441,1.252861,3.969063,146.083027
6730.000000,9.641704,9.578209,-0.119134,-0.459872,10.076882,-1.905751,3.127403,139.498639
6740.000000,10.941589,11.054553,-0.159447,-0.272513,10.093649,2.461781,8.602409,139.014471
6750.000000,12.413036,12.515188,0.174790,-0.586784,9.825520,1.119283,-5.934315,137.514041
6760.000000,13.853748,13.958038,-0.266595,-1.409367,9.411224,4.469822,-2.810977,136.071259
6770.000000,15.100660,15.381053,-0.299850,-1.545977,9.931963,3.442545,3.882367,131.901541
6780.000000,16.446357,16.782211,0.301078,-1.545131,9.647261,3.610383,2.638973,127.115545
6790.000000,17.777163,18.159520,0.023235,-0.316228,9.604584,2.906314,-4.868318,122.476526
6800.000000,18.984958,19.511024,-0.125567,0.651199,9.821866,9.176739,-0.951691,121.053377
6810.000000,20.203921,20.834801,0.207644,-0.046845,9.939752,3.398622,4.067165,123.037941
6820.000000,21.312910,22.128971,0.000773,-1.871665,9.938591,8.878526,-3.481916,124.248036
6830.000000,22.650600,23.391694,0.066665,-0.422502,9.396292,1.879330,-5.136659,117.768845
6840.000000,23.830790,24.621177,-0.226871,-1.399133,9.793282,1.313152,2.948228,115.932120
6850.000000,25.020047,25.815672,-0.047643,-2.469888,9.439632,-1.130266,10.097490,112.286293
6860.000000,26.101917,26.973481,-0.035026,-1.556789,9.691313,1.727032,-1.245931,106.579182
6870.000000,27.174254,28.092959,-0.060928,-2.078515,10.261787,0.176627,3.642533,102.678550
6880.000000,28.216620,29.172516,0.268486,-0.440103,9.409608,-8.263551,2.686997,96.255693
6890.000000,29.081717,30.210616,0.240798,-0.462118,9.828283,-9.643824,-1.632031,94.476754
6900.000000,30.112999,31.205786,0.116373,-1.383662,10.004342,6.546672,-2.566043,93.087757
6910.000000,31.084572,32.156611,-0.140167,-3.013278,9.508601,-4.383159,10.327504,88.448119
6920.000000,31.893744,33.061740,0.156778,-2.585583,9.886358,3.825946,1.235856,80.917079
6930.000000,32.835466,33.919886,-0.004871,-1.816155,9.810907,6.718594,3.983336,73.200970
6940.000000,33.450947,34.729830,0.321605,-1.634985,9.845450,-3.117639,4.931772,68.545646
6950.000000,34.109096,35.490421,-0.172587,-2.077031,9.875783,3.478574,1.591547,63.266917
6960.000000,34.719701,36.200578,0.116746,-1.147791,9.895649,-3.674931,-6.455522,57.011182
6970.000000,35.312384,36.859292,-0.131545,-1.288743,10.275661,6.372112,3.486834,54.062708
6980.000000,35.908088,37.465627,-0.255525,-1.826214,9.570918,-7.879264,4.800070,49.804837
6990.000000,36.402037,38.018721,0.079229,-1.269226,10.093821,-4.734534,1.783157,45.379761
7000.000000,36.798933,38.517789,0.089468,-0.988617,9.949371,6.454334,-2.389766,42.758447
7010.000000,37.313141,38.962121,0.126391,-2.820927,9.847175,-4.753318,5.817953,40.196776
7020.000000,37.735066,39.351085,-0.026647,-1.929459,9.657903,8.092752,4.231069,31.477514
7030.000000,38.003785,39.684130,-0.267070,-1.888334,9.687913,0.907536,2.280174,27.104909
7040.000000,38.214656,39.960781,-0.044518,-1.492252,9.869387,5.288852,-2.963536,22.035033
7050.000000,38.407805,40.180645,-0.143080,-1.296000,9.808582,4.099575,-1.038078,17.747628
7060.000000,38.734789,40.343411,0.268102,-1.242912,9.837763,-7.700460,1.718409,15.043758
7070.000000,38.765505,40.448847,-0.066454,-2.033312,9.830234,-7.004845,13.142497,10.808009
7080.000000,38.869900,40.496802,0.187604,-3.024289,9.406834,-0.316036,2.025811,4.038033
7090.000000,38.962037,40.487210,-0.106915,-1.947243,9.866951,-8.589921,-3.715696,-2.782801
7100.000000,38.932706,40.420083,-0.566336,-2.266774,9.993728,-11.899982,13.566491,-9.789975
7110.000000,38.804214,40.295516,-0.104298,-3.240135,9.423303,-2.067127,0.892246,-15.722752
7120.000000,38.678504,40.113688,-0.030035,-2.882832,10.021002,-2.860081,2.925554,-24.289386
7130.000000,38.404332,39.874856,0.265252,-0.621271,9.949163,-1.145891,-3.681211,-34.229036
7140.000000,38.070735,39.579359,-0.108158,-2.095826,9.743595,3.606651,-7.955381,-36.084793
7150.000000,37.691287,39.227618,0.088373,-2.683131,9.945750,-2.355945,4.012296,-40.081269
7160.000000,37.217138,38.820132,0.059371,-1.375923,9.658852,12.915409,-1.839289,-49.289514
7170.000000,36.839725,38.357481,-0.257743,-1.511911,10.034096,0.994181,-3.396753,-52.931352
7180.000000,36.351697,37.840322,-0.225592,-2.938648,9.884671,5.451176,3.372938,-57.827488
7190.000000,35.597156,37.269390,0.086231,-2.909031,9.700720,-0.354371,-1.823403,-66.992841
7200.000000,35.060454,36.645496,0.061492,-1.610261,9.933309,-4.908384,-2.224172,-75.886076
7210.000000,34.324604,35.969526,-0.199335,-1.735348,10.051338,-0.851642,-6.076565,-79.938096
7220.000000,33.497033,35.242442,-0.474686,-1.140836,9.713106,-2.619928,12.639295,-84.157496
7230.000000,32.659504,34.465277,-0.326658,-1.074699,9.336063,6.596021,-1.500531,-88.633008
7240.000000,31.733836,33.639134,-0.020514,-1.147304,9.778968,-15.673344,11.096483,-90.835726
7250.000000,30.685906,32.765188,0.189220,-0.463271,10.080745,-5.702730,3.765288,-93.496006
7260.000000,29.972376,31.844682,0.157358,0.387745,9.648792,-9.653008,6.627321,-95.264278
7270.000000,28.905300,30.878922,-0.377176,-0.710657,9.642369,-9.390941,-8.826157,-95.100559
7280.000000,27.995898,29.869281,-0.112829,-0.345954,9.986691,-10.536238,-4.405917,-97.233494
7290.000000,26.988092,28.817195,0.253482,-2.318519,9.806804,-0.867892,-12.317606,-97.007477
7300.000000,26.089278,27.724158,0.127364,-1.856630,10.069836,2.714178,1.901727,-103.372549
7310.000000,25.014539,26.591723,0.469427,-1.206092,9.915427,-4.512587,4.979981,-109.586215
7320.000000,23.912725,25.421500,-0.055432,-0.452674,9.875780,0.380619,4.622340,-113.228078
7330.000000,22.761666,24.215152,0.009303,-1.415267,9.629591,-0.179511,2.754278,-113.799228
7340.000000,21.604263,22.974392,-0.016333,-0.410721,9.896209,4.971224,2.649222,-119.116638
7350.000000,20.494700,21.700985,0.020463,-2.215433,9.832577,2.687175,2.495851,-120.813946
7360.000000,19.329299,20.396740,0.149681,-0.314389,9.987669,7.005670,-3.656957,-125.718609
7370.000000,18.072217,19.063509,-0.306140,-0.239154,9.936114,-0.263967,-0.988273,-127.300495
7380.000000,16.624434,17.703189,-0.228810,-0.464349,9.789671,7.930028,1.753921,-127.766092
7390.000000,15.441831,16.317711,-0.101626,-1.575965,9.612324,-5.074906,10.021679,-128.171286
7400.000000,14.204383,14.909044,-0.028453,-0.558900,10.158247,-4.177087,0.391572,-133.244056
7410.000000,12.903997,13.479192,-0.259448,-0.483221,9.960700,9.608861,-3.515697,-136.252394
7420.000000,11.462978,12.030184,0.051358,-1.398673,9.915234,-8.414039,-1.811762,-136.974572
7430.000000,10.145758,10.564081,-0.319623,-1.846052,10.187207,0.871128,3.973372,-140.616787
7440.000000,8.683789,9.082966,-0.055626,-1.201870,9.760901,12.205870,3.819174,-146.045714
7450.000000,7.363515,7.588943,-0.070408,-0.092380,9.897811,1.287821,0.761804,-148.856034
7460.000000,5.738972,6.084136,0.180714,-0.975622,10.033222,-3.199703,-2.770144,-149.632764
7470.000000,4.295386,4.570684,-0.029240,0.062593,9.895978,4.973071,-5.687784,-152.671608
7480.000000,2.666358,3.050736,-0.075935,0.341780,10.060845,-6.521560,-13.399498,-151.771635
7490.000000,1.269279,1.526452,-0.442131,-0.700074,9.656989,-5.659480,-3.967939,-150.551976
7500.000000,-0.191323,0.000000,0.052164,-0.715983,10.023573,3.543890,6.966847,-152.331380
7510.000000,-1.860839,-1.526452,0.029743,0.209230,10.147238,4.588422,-7.296607,-153.874078
7520.000000,-3.271298,-3.050736,-0.087197,0.056818,9.850753,15.048075,-3.497195,-155.022790
7530.000000,-5.010341,-4.570684,-0.082027,0.935950,10.184138,6.277813,2.058131,-153.286198
7540.000000,-6.407635,-6.084136,0.124450,1.034723,10.389821,10.598615,0.553107,-151.116237
7550.000000,-8.006999,-7.588943,0.046782,1.481417,9.897495,2.351296,2.777769,-147.761671
7560.000000,-9.408209,-9.082966,-0.134308,1.574383,9.881416,1.054749,-2.179425,-143.168122
7570.000000,-10.960054,-10.564081,-0.086146,1.906282,9.819388,9.207345,-3.120989,-140.265300
7580.000000,-12.177043,-12.030184,-0.144714,0.819502,9.659524,-6.661218,-0.527340,-134.729834
7590.000000,-13.663215,-13.479192,-0.210363,-0.056075,9.361530,10.315750,5.814075,-132.303232
7600.000000,-14.811833,-14.909044,0.358474,1.571408,9.893079,-9.842766,-5.373261,-132.625472
7610.000000,-16.213083,-16.317711,0.109410,1.378600,9.705845,-9.165587,11.570343,-128.591252
7620.000000,-17.440537,-17.703189,-0.010233,0.956222,9.714042,2.669683,-8.873028,-125.508422
7630.000000,-18.767132,-19.063509,0.005915,2.212502,9.918183,-2.504456,-3.866050,-121.736011
7640.000000,-20.040198,-20.396740,-0.175373,0.771464,9.632634,13.087464,-3.458449,-115.877571
7650.000000,-21.185077,-21.700985,-0.524662,0.538433,9.802387,0.852868,-1.604270,-113.434695
7660.000000,-22.349989,-22.974392,0.133574,0.926385,9.805739,1.187226,-4.583929,-112.328785
7670.000000,-23.393160,-24.215152,-0.025333,1.803197,9.618752,-2.641803,-4.512595,-110.834675
7680.000000,-24.620466,-25.421500,-0.095324,1.428141,10.022218,4.767469,-3.521729,-104.147323
7690.000000,-25.530303,-26.591723,-0.145796,0.331674,9.883683,-7.108407,6.468535,-100.944568
7700.000000,-26.543296,-27.724158,-0.023759,-0.066239,9.898591,7.112697,-0.114334,-100.100404
7710.000000,-27.601277,-28.817195,0.274384,1.083524,9.777135,-4.570542,6.011045,-100.525120
7720.000000,-28.525886,-29.869281,0.044655,0.907270,9.995440,4.268036,-9.894061,-96.113745
7730.000000,-29.648014,-30.878922,0.162016,1.472011,10.169417,-2.109392,8.917542,-94.646953
7740.000000,-30.546894,-31.844682,-0.048117,1.869641,9.820552,5.602205,0.278782,-91.193900
7750.000000,-31.424145,-32.765188,-0.164643,1.699532,9.825474,4.359761,-5.632776,-85.228095
7760.000000,-32.247274,-33.639134,0.059123,2.345601,9.875841,7.318899,-5.030391,-81.165844
7770.000000,-33.097115,-34.465277,-0.125493,2.391656,9.927576,6.801910,-7.397313,-73.995503
7780.000000,-33.936242,-35.242442,0.122660,2.599530,9.855994,11.852147,-5.149953,-67.519330
7790.000000,-34.502740,-35.969526,-0.055386,2.039454,9.846591,1.081224,-0.260532,-60.918622
7800.000000,-35.058714,-36.645496,0.310420,1.343924,9.903740,2.023255,-2.012977,-55.046653
7810.000000,-35.556766,-37.269390,-0.296205,1.462721,10.225158,-0.863437,-5.827954,-50.972907
7820.000000,-36.278919,-37.840322,-0.003199,2.257430,9.961510,-2.410521,6.408470,-48.034025
7830.000000,-36.617473,-38.357481,0.091687,1.843756,9.978336,-5.204587,13.502858,-40.595738
7840.000000,-37.057328,-38.820132,-0.065311,1.646061,9.759105,8.498021,-1.460961,-35.963821
